name,Michelin stars,year,latitude,longitude,city,region,zipCode,cuisine,price,url,price_str,age_of_recognition,geo_group,cuisine_group,has_url,price_numeric
108,1,2019-01-01,55.67785,12.5980835,København,Denmark,1401 K,Modern cuisine,3,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/108,3,4,North-East,Modern cuisine,1,3.0
21212,1,2019-01-01,55.95674,-3.18018,Edinburgh,United Kingdom,EH7 5AB,Creative,Not Specified,https://guide.michelin.com/gb/en/city-of-edinburgh/edinburgh/restaurant/21212,Not Specified,4,North-West,Creative,1,
28+,1,2019-01-01,57.69809,11.97377,Göteborg,Sweden,411 34,Modern cuisine,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/28,3,4,North-East,Modern cuisine,1,3.0
360º,1,2019-01-01,42.641563,18.111523,Dubrovnik,Croatia,20000,Modern cuisine,5,https://guide.michelin.com/hr/en/dubrovnik-neretva/dubrovnik/restaurant/360%C2%BA,5,4,North-East,Modern cuisine,1,5.0
8 1/2 Otto e Mezzo - Bombana,1,2019-01-01,22.14918,113.55393,Macau,Macau,Unknown,Italian,3,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/8-1-2-otto-e-mezzo-bombana,3,4,North-East,Italian,1,3.0
8½ Otto e Mezzo - Bombana,3,2019-01-01,22.28189,114.15839,Hong Kong,Hong Kong,Unknown,Italian,4,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/8%C2%BD-otto-e-mezzo-bombana,4,4,North-East,Italian,1,4.0
A. Wong,1,2019-01-01,51.49318,-0.14128,Victoria,United Kingdom,SW1V 1DE,Chinese,Not Specified,https://guide.michelin.com/gb/en/greater-london/victoria/restaurant/a-wong,Not Specified,4,North-West,Chinese,1,
a‚o‚c,2,2019-01-01,55.68305,12.58921,København,Denmark,1302 K,Modern cuisine,4,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/a%E2%80%9Ao%E2%80%9Ac,4,4,North-East,Modern cuisine,1,4.0
Acadia,2,2019-01-01,41.85904,-87.62562,Chicago,Chicago,60616,Contemporary,4,https://guide.michelin.com/us/en/illinois/chicago/restaurant/acadia,4,4,North-West,Contemporary,1,4.0
Acquerello,2,2019-01-01,37.79167,-122.42131,San Francisco,California,94109,Italian,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/acquerello,4,4,North-West,Italian,1,4.0
Adam's,1,2019-01-01,52.47964,-1.900286,Birmingham,United Kingdom,B2 5UG,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/adam-s,Not Specified,4,North-West,Modern cuisine,1,
Addison,1,2019-01-01,32.939903,-117.20013,San Diego,California,92130,Contemporary,4,https://guide.michelin.com/us/en/california/us-san-diego/restaurant/addison,4,4,North-West,Contemporary,1,4.0
aend,1,2019-01-01,48.18957,16.34115,Wien,Austria,1010,Modern cuisine,5,https://guide.michelin.com/at/en/vienna/wien/restaurant/aend,5,4,North-East,Modern cuisine,1,5.0
Agern,1,2019-01-01,40.75234,-73.9775,New York,New York City,10017,Scandinavian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/agern,4,4,North-West,Scandinavian,1,4.0
Agrikultur,1,2019-01-01,59.34777,18.05863,Stockholm,Sweden,113 54,Modern cuisine,4,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/agrikultur,4,4,North-East,Modern cuisine,1,4.0
Ah Yat Harbour View (Tsim Sha Tsui),1,2019-01-01,22.296984,114.17197,Hong Kong,Hong Kong,Unknown,Cantonese,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/ah-yat-harbour-view-tsim-sha-tsui,2,4,North-East,Chinese,1,2.0
Ai Fiori,1,2019-01-01,40.75013,-73.98357,New York,New York City,10018,Italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ai-fiori,4,4,North-West,Italian,1,4.0
Al's Place,1,2019-01-01,37.748924,-122.42013,San Francisco,California,94110,Californian,2,https://guide.michelin.com/us/en/california/san-francisco/restaurant/al-s-place,2,4,North-West,Californian,1,2.0
Alain Ducasse at Morpheus,2,2019-01-01,22.14293,113.563774,Macau,Macau,Unknown,French contemporary,5,https://guide.michelin.com/mo/en/macau-region/macau/restaurant/alain-ducasse-at-morpheus,5,4,North-East,French,1,5.0
Alain Ducasse at The Dorchester,3,2019-01-01,51.50712,-0.1525201,Mayfair,United Kingdom,W1K 1QA,French,Not Specified,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alain-ducasse-at-the-dorchester,Not Specified,4,North-West,French,1,
Aldea,1,2019-01-01,40.73885,-73.99366,New York,New York City,10011,Mediterranean,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aldea,4,4,North-West,Mediterranean,1,4.0
Alinea,3,2019-01-01,41.91328,-87.64798,Chicago,Chicago,60614,Contemporary,4,https://guide.michelin.com/us/en/illinois/chicago/restaurant/alinea,4,4,North-West,Contemporary,1,4.0
Alla Prima,2,2019-01-01,37.51844,127.03008,Seoul,South Korea,Unknown,Innovative,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/alla-prima,3,4,North-East,Innovative,1,3.0
Alma,1,2018-01-01,1.309123,103.834,Singapore,Singapore,Unknown,European contemporary,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/alma,1,5,North-East,European contemporary,1,1.0
Aloë,1,2019-01-01,59.2842,17.985748,Stockholm,Sweden,125 33,Creative,4,https://guide.michelin.com/se/en/stockholm-region/stockholm/restaurant/aloe,4,4,North-East,Creative,1,4.0
Alouette,1,2019-01-01,55.66265,12.57634,København,Denmark,2300 S,Modern cuisine,3,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/alouette,3,4,North-East,Modern cuisine,1,3.0
Alyn Williams at The Westbury,1,2019-01-01,51.51118,-0.14303,Mayfair,United Kingdom,W1S 2YF,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/alyn-williams-at-the-westbury,Not Specified,4,North-West,Modern cuisine,1,
Amador,3,2019-01-01,48.25406,16.35915,Wien,Austria,1190,Creative,5,https://guide.michelin.com/at/en/vienna/wien/restaurant/amador,5,4,North-East,Creative,1,5.0
Amaya,1,2019-01-01,51.49912,-0.15731,Belgravia,United Kingdom,SW1X 8JT,Indian,Not Specified,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/amaya,Not Specified,4,North-West,Indian,1,
Amber,2,2019-01-01,22.280596,114.15764,Hong Kong,Hong Kong,Unknown,French contemporary,4,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/amber569032,4,4,North-East,French,1,4.0
Andrew Fairlie at Gleneagles,2,2019-01-01,56.28339,-3.75149,Auchterarder,United Kingdom,PH3 1NF,Creative French,Not Specified,https://guide.michelin.com/gb/en/perth-and-kinross/auchterarder/restaurant/andrew-fairlie-at-gleneagles,Not Specified,4,North-West,French,1,
Angler,1,2019-01-01,37.793167,-122.39213,San Francisco,California,94101,Contemporary,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/angler,4,4,North-West,Contemporary,1,4.0
Angler,1,2019-01-01,51.51894,-0.08625,Finsbury,United Kingdom,EC2M 2AF,Seafood,Not Specified,https://guide.michelin.com/gb/en/greater-london/finsbury/restaurant/angler392235,Not Specified,4,North-West,Seafood,1,
Aniar,1,2019-01-01,53.27112,-9.057078,Gaillimh/Galway,Ireland,Unknown,Creative,Not Specified,https://guide.michelin.com/ie/en/galway/gaillimh-galway/restaurant/aniar,Not Specified,4,North-West,Creative,1,
Aquavit,1,2019-01-01,51.508713,-0.1334072,Saint James's,United Kingdom,SW1Y 4QQ,Scandinavian,Not Specified,https://guide.michelin.com/gb/en/greater-london/saint-james-s/restaurant/aquavit501082,Not Specified,4,North-West,Scandinavian,1,
Aquavit,2,2019-01-01,40.76078,-73.97214,New York,New York City,10022,Scandinavian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aquavit,4,4,North-West,Scandinavian,1,4.0
Arbor,1,2019-01-01,22.283146,114.15542,Hong Kong,Hong Kong,Unknown,Innovative,3,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arbor,3,4,North-East,Innovative,1,3.0
Arcane,1,2019-01-01,22.280624,114.15682,Hong Kong,Hong Kong,Unknown,European contemporary,3,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/arcane,3,4,North-East,European contemporary,1,3.0
Ask,1,2019-01-01,60.17236,24.95648,Helsingfors / Helsinki,Finland,170,Modern cuisine,3,https://guide.michelin.com/fi/en/uusimaa/helsingfors-helsinki/restaurant/ask,3,4,North-East,Modern cuisine,1,3.0
Aska,2,2019-01-01,40.71222,-73.96642,New York,New York City,11249,Scandinavian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/aska,4,4,North-West,Scandinavian,1,4.0
Aster,1,2019-01-01,37.755054,-122.423134,San Francisco,California,94110,Californian,3,https://guide.michelin.com/us/en/california/san-francisco/restaurant/aster,3,4,North-West,Californian,1,3.0
atelier Amaro,1,2019-01-01,52.21708,21.03768,Warszawa,Poland,00 507,Modern cuisine,4,https://guide.michelin.com/pl/en/masovia/warszawa/restaurant/atelier-amaro,4,4,North-East,Modern cuisine,1,4.0
Atelier Crenn,3,2019-01-01,37.79835,-122.43586,San Francisco,California,94123,Contemporary,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/atelier-crenn,4,4,North-West,Contemporary,1,4.0
Atera,2,2019-01-01,40.716797,-74.00565,New York,New York City,10013,Contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera,4,4,North-West,Contemporary,1,4.0
Atomix,1,2019-01-01,40.744408,-73.98292,New York,New York City,Unknown,Korean,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atomix,4,4,North-West,Korean,1,4.0
Auberge du Soleil,1,2019-01-01,38.49199,-122.40534,San Francisco,California,94573,Californian,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/auberge-du-soleil,4,4,North-West,Californian,1,4.0
Aubergine,1,2019-01-01,36.55406,-121.924355,Monterey,California,93921,Contemporary,4,https://guide.michelin.com/us/en/california/monterey/restaurant/aubergine,4,4,North-West,Contemporary,1,4.0
Babbo,1,2019-01-01,40.73233,-73.99916,New York,New York City,10011,Italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/babbo,4,4,North-West,Italian,1,4.0
Babel,1,2019-01-01,47.492603,19.05256,Budapest,Hungary,1052,Modern cuisine,5,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/babel,5,4,North-East,Modern cuisine,1,5.0
Bacchanalia,1,2018-01-01,1.2874758,103.8474,Singapore,Singapore,Unknown,Innovative,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/bacchanalia,2,5,North-East,Innovative,1,2.0
Balwoo Gongyang,1,2019-01-01,37.57389,126.98318,Seoul,South Korea,Unknown,Temple cuisine,2,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/balwoo-gongyang,2,4,North-East,Temple cuisine,1,2.0
Band of Bohemia,1,2019-01-01,41.967308,-87.67477,Chicago,Chicago,60640,Gastropub,3,https://guide.michelin.com/us/en/illinois/chicago/restaurant/band-of-bohemia,3,4,North-West,Gastropub,1,3.0
Bar Crenn,1,2019-01-01,37.798435,-122.43581,San Francisco,California,94101,French,3,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bar-crenn,3,4,North-West,French,1,3.0
Bar Uchū,1,2019-01-01,40.72191,-73.99003,New York,New York City,10002,Japanese,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bar-uchu,4,4,North-West,Japanese,1,4.0
Barrafina,1,2019-01-01,51.51375,-0.1318,Soho,United Kingdom,W1D 3LL,Spanish,Not Specified,https://guide.michelin.com/gb/en/greater-london/soho/restaurant/barrafina,Not Specified,4,North-West,Spanish,1,
Bâtard,1,2019-01-01,40.719616,-74.00589,New York,New York City,10013,Contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/batard,4,4,North-West,Contemporary,1,4.0
Baumé,2,2019-01-01,37.4285,-122.14272,South San Francisco,California,94306,Contemporary,4,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/baume,4,4,North-West,Contemporary,1,4.0
Beefbar,1,2019-01-01,22.27982,114.15752,Hong Kong,Hong Kong,Unknown,Steakhouse,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/beefbar,2,4,North-East,Steakhouse,1,2.0
Belmond Le Manoir aux Quat' Saisons,2,2019-01-01,51.71674,-1.09187,Great Milton,United Kingdom,OX44 7PD,French,Not Specified,https://guide.michelin.com/gb/en/oxfordshire/great-milton/restaurant/belmond-le-manoir-aux-quat-saisons,Not Specified,4,North-West,French,1,
Belon,1,2019-01-01,22.281662,114.152405,Hong Kong,Hong Kong,Unknown,French,3,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/belon,3,4,North-East,French,1,3.0
Benares,1,2019-01-01,51.50973,-0.14494,Mayfair,United Kingdom,W1J 6BS,Indian,Not Specified,https://guide.michelin.com/gb/en/greater-london/mayfair/restaurant/benares,Not Specified,4,North-West,Indian,1,
Béni,1,2018-01-01,1.302379,103.8366,Singapore,Singapore,Unknown,French contemporary,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/beni,2,5,North-East,French,1,2.0
Benu,3,2019-01-01,37.78521,-122.39876,San Francisco,California,94105,Asian,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/benu,4,4,North-West,Asian,1,4.0
Bhoga,1,2019-01-01,57.70618,11.9624,Göteborg,Sweden,411 14,Creative,3,https://guide.michelin.com/se/en/vastra-gotaland/goteborg/restaurant/bhoga,3,4,North-East,Creative,1,3.0
Bicena,1,2019-01-01,37.5384,127.00135,Seoul,South Korea,Unknown,Korean,3,https://guide.michelin.com/kr/en/seoul-capital-area/kr-seoul/restaurant/bicena,3,4,North-East,Korean,1,3.0
Birdsong,1,2019-01-01,37.779495,-122.41048,San Francisco,California,94101,American,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/birdsong,4,4,North-West,American,1,4.0
Bistro Na's,1,2019-01-01,34.104412,-118.07159,Los Angeles,California,91780,Chinese,2,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/bistro-na-s,2,4,North-West,Chinese,1,2.0
Black Rat,1,2019-01-01,51.05796,-1.3069497,Winchester,United Kingdom,SO23 0HX,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/hampshire/winchester/restaurant/black-rat,Not Specified,4,North-West,Modern cuisine,1,
Black Swan,1,2019-01-01,54.21205,-1.1879199,Oldstead,United Kingdom,YO61 4BL,Modern British,Not Specified,https://guide.michelin.com/gb/en/north-yorkshire/oldstead/restaurant/black-swan,Not Specified,4,North-West,Modern British,1,
Blackbird,1,2019-01-01,41.88423,-87.64356,Chicago,Chicago,60661,Contemporary,3,https://guide.michelin.com/us/en/illinois/chicago/restaurant/blackbird,3,4,North-West,Contemporary,1,3.0
Blackbird,1,2019-01-01,51.420887,-1.3493549,Newbury,United Kingdom,RG20 8AQ,Classic cuisine,Not Specified,https://guide.michelin.com/gb/en/west-berkshire/newbury/restaurant/blackbird552018,Not Specified,4,North-West,Classic cuisine,1,
Blanca,2,2019-01-01,40.70492,-73.93354,New York,New York City,11206,Contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blanca,4,4,North-West,Contemporary,1,4.0
Bloom in the Park,1,2019-01-01,55.59064,12.99794,Malmö,Sweden,214 66,Creative,2,https://guide.michelin.com/se/en/skane/malmo/restaurant/bloom-in-the-park,2,4,North-East,Creative,1,2.0
Blue Duck Tavern,1,2019-01-01,38.905373,-77.05128,"Washington, D.C.",Washington DC,20037,American,3,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/blue-duck-tavern,3,4,North-West,American,1,3.0
Blue Hill,1,2019-01-01,40.7321,-73.9996,New York,New York City,10011,American,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/blue-hill,4,4,North-West,American,1,4.0
Bo Innovation,3,2019-01-01,22.27614,114.171,Hong Kong,Hong Kong,Unknown,Innovative,5,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/bo-innovation,5,4,North-East,Innovative,1,5.0
Bo.lan,1,2019-01-01,13.726389,100.57799,Bangkok,Thailand,Unknown,Thai,5,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/bo-lan,5,4,North-East,Thai,1,5.0
Bohemia,1,2019-01-01,49.181225,-2.102417,Saint Helier/Saint-Hélier,United Kingdom,JE2 4UH,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/saint-helier/saint-helier-saint-helier/restaurant/bohemia,Not Specified,4,North-West,Modern cuisine,1,
Boka,1,2019-01-01,41.91363,-87.64806,Chicago,Chicago,60614,Contemporary,3,https://guide.michelin.com/us/en/illinois/chicago/restaurant/boka,3,4,North-West,Contemporary,1,3.0
Borkonyha Winekitchen,1,2019-01-01,47.49953,19.052391,Budapest,Hungary,1051,Modern cuisine,4,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/borkonyha-winekitchen,4,4,North-East,Modern cuisine,1,4.0
Botrini's,1,2019-01-01,38.02318,23.79377,Athína,Greece,152 33,Mediterranean,5,https://guide.michelin.com/gr/en/attica/athina/restaurant/botrini-s,5,4,North-East,Mediterranean,1,5.0
Bouchon,1,2019-01-01,38.40258,-122.3619,San Francisco,California,94599,French,3,https://guide.michelin.com/us/en/california/san-francisco/restaurant/bouchon,3,4,North-West,French,1,3.0
Bouley at Home,1,2019-01-01,40.74114,-73.99242,New York,New York City,Unknown,Contemporary,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/bouley-at-home,3,4,North-West,Contemporary,1,3.0
Braci,1,2018-01-01,1.287212,103.84949,Singapore,Singapore,Unknown,Italian contemporary,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/braci,2,5,North-East,Italian,1,2.0
Braidwoods,1,2019-01-01,55.69474,-4.7425,Dalry,United Kingdom,KA24 4LN,Classic cuisine,Not Specified,https://guide.michelin.com/gb/en/north-ayrshire/dalry/restaurant/braidwoods,Not Specified,4,North-West,Classic cuisine,1,
Brat,1,2019-01-01,51.52427,-0.0767681,Shoreditch,United Kingdom,E1 6JL,Traditional British,Not Specified,https://guide.michelin.com/gb/en/greater-london/shoreditch/restaurant/brat,Not Specified,4,North-West,Traditional British,1,
Bresca,1,2019-01-01,38.91584,-77.0321,"Washington, D.C.",Washington DC,20000,Contemporary,2,https://guide.michelin.com/us/en/washington/washington-dc/restaurant/bresca,2,4,North-West,Contemporary,1,2.0
Bulrush,1,2019-01-01,51.46278,-2.597758,Bristol,United Kingdom,BS6 5TZ,Modern British,Not Specified,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/bulrush,Not Specified,4,North-West,Modern British,1,
Burnt Ends,1,2018-01-01,1.280501,103.8418,Singapore,Singapore,Unknown,Barbecue,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/burnt-ends,2,5,North-East,Barbecue,1,2.0
Bybrook,1,2019-01-01,51.49382,-2.23212,Castle Combe,United Kingdom,SN14 7HR,Modern British,Not Specified,https://guide.michelin.com/gb/en/wiltshire/castle-combe/restaurant/bybrook,Not Specified,4,North-West,Modern British,1,
Café Boulud,1,2019-01-01,40.77439,-73.96414,New York,New York City,10021,French,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-boulud,4,4,North-West,French,1,4.0
Café China,1,2019-01-01,40.749973,-73.98228,New York,New York City,10016,Chinese,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-china,2,4,North-West,Chinese,1,2.0
Californios,2,2019-01-01,37.75555,-122.417145,San Francisco,California,94110,Mexican,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/californios,4,4,North-West,Mexican,1,4.0
Campagne,1,2019-01-01,52.6559,-7.2464285,Cill Chainnigh/Kilkenny,Ireland,Unknown,Modern British,Not Specified,https://guide.michelin.com/ie/en/kilkenny/cill-chainnigh-kilkenny/restaurant/campagne,Not Specified,4,North-West,Modern British,1,
Campton Place,2,2019-01-01,37.78923,-122.40665,San Francisco,California,94108,Indian,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/campton-place,4,4,North-West,Indian,1,4.0
Candlenut,1,2018-01-01,1.2797709,103.8402,Singapore,Singapore,Unknown,Peranakan,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/candlenut,1,5,North-East,Peranakan,1,1.0
Canvas,1,2019-01-01,13.728886,100.580826,Bangkok,Thailand,Unknown,Innovative,4,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/canvas566292,4,4,North-East,Innovative,1,4.0
Caprice,3,2019-01-01,22.286646,114.15662,Hong Kong,Hong Kong,Unknown,French,4,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/caprice,4,4,North-East,French,1,4.0
Carbone,1,2019-01-01,40.727966,-74.00017,New York,New York City,10003,Italian,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/carbone,4,4,North-West,Italian,1,4.0
Carpe Diem,1,2019-01-01,47.80001,13.04006,Salzburg,Austria,5020,Market cuisine,5,https://guide.michelin.com/at/en/salzburg-region/salzburg/restaurant/carpe-diem,5,4,North-East,Market cuisine,1,5.0
Carters of Moseley,1,2019-01-01,52.44588,-1.88384,Birmingham,United Kingdom,B13 9EZ,Modern British,Not Specified,https://guide.michelin.com/gb/en/west-midlands/birmingham/restaurant/carters-of-moseley,Not Specified,4,North-West,Modern British,1,
Casa Enríque,1,2019-01-01,40.743492,-73.95425,New York,New York City,11101,Mexican,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-enrique,2,4,North-West,Mexican,1,2.0
Casa Mono,1,2019-01-01,40.73595,-73.98706,New York,New York City,10003,Spanish,3,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/casa-mono,3,4,North-West,Spanish,1,3.0
Casamia,1,2019-01-01,51.447254,-2.5940728,Bristol,United Kingdom,BS1 6FU,Creative,Not Specified,https://guide.michelin.com/gb/en/south-gloucestershire/bristol/restaurant/casamia,Not Specified,4,North-West,Creative,1,
Caviar Russe,1,2019-01-01,40.760685,-73.97355,New York,New York City,10022,Contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/caviar-russe,4,4,North-West,Contemporary,1,4.0
Celebrity Cuisine,1,2019-01-01,22.284334,114.15312,Hong Kong,Hong Kong,Unknown,Cantonese,2,https://guide.michelin.com/hk/en/hong-kong-region/hong-kong/restaurant/celebrity-cuisine,2,4,North-East,Chinese,1,2.0
Céleste,1,2019-01-01,51.502422,-0.1522617,Belgravia,United Kingdom,SW1X 7TA,Creative French,Not Specified,https://guide.michelin.com/gb/en/greater-london/belgravia/restaurant/celeste,Not Specified,4,North-West,French,1,
Chapter One,1,2019-01-01,53.354374,-6.263786,City Centre,Ireland,D1,Modern cuisine,Not Specified,https://guide.michelin.com/ie/en/dublin/city-centre/restaurant/chapter-one,Not Specified,4,North-West,Modern cuisine,1,
Cheek by Jowl,1,2018-01-01,1.281301,103.84849,Singapore,Singapore,Unknown,Australian,1,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/cheek-by-jowl,1,5,North-East,Australian,1,1.0
Chef Kang's,1,2018-01-01,1.304735,103.84955,Singapore,Singapore,Unknown,Cantonese,3,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/chef-kang-s,3,5,North-East,Chinese,1,3.0
Chef's Table at Brooklyn Fare,3,2019-01-01,40.68872,-73.98581,New York,New York City,10018,Contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chef-s-table-at-brooklyn-fare,4,4,North-West,Contemporary,1,4.0
Chestnut,1,2019-01-01,51.562588,-9.460854,Ballydehob,Ireland,Unknown,Modern cuisine,Not Specified,https://guide.michelin.com/ie/en/cork/ballydehob/restaurant/chestnut,Not Specified,4,North-West,Modern cuisine,1,
Chez Bruce,1,2019-01-01,51.44607,-0.16553,Wandsworth,United Kingdom,SW17 7EG,French,Not Specified,https://guide.michelin.com/gb/en/greater-london/wandsworth/restaurant/chez-bruce,Not Specified,4,North-West,French,1,
Chez TJ,1,2019-01-01,37.39468,-122.08044,South San Francisco,California,94041,Contemporary,4,https://guide.michelin.com/us/en/california/south-san-francisco/restaurant/chez-tj,4,4,North-West,Contemporary,1,4.0
Chim by Siam Wisdom,1,2019-01-01,13.740706,100.56789,Bangkok,Thailand,Unknown,Thai,3,https://guide.michelin.com/th/en/bangkok-region/bangkok/restaurant/chim-by-siam-wisdom,3,4,North-East,Thai,1,3.0
Cipriani,1,2019-01-01,-22.96755,-43.17901,Rio de Janeiro - 22021,Rio de Janeiro,1,Italian,5,https://guide.michelin.com/br/en/rio-de-janeiro-region/rio-de-janeiro/restaurant/cipriani,5,4,South-West,Italian,1,5.0
City Social,1,2019-01-01,51.51521,-0.08431,City of London,United Kingdom,EC2N 1HQ,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/greater-london/city-of-london/restaurant/city-social,Not Specified,4,North-West,Modern cuisine,1,
Claro,1,2019-01-01,40.677395,-73.98615,New York,New York City,Unknown,Mexican,2,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/claro,2,4,North-West,Mexican,1,2.0
Claude Bosi at Bibendum,2,2019-01-01,51.49341,-0.1690893,Chelsea,United Kingdom,SW3 6RD,French,Not Specified,https://guide.michelin.com/gb/en/greater-london/chelsea/restaurant/claude-bosi-at-bibendum,Not Specified,4,North-West,French,1,
Clock House,1,2019-01-01,51.30044,-0.49287,Ripley,United Kingdom,GU23 6AQ,Modern cuisine,Not Specified,https://guide.michelin.com/gb/en/surrey/ripley/restaurant/clock-house,Not Specified,4,North-West,Modern cuisine,1,
Clou,1,2019-01-01,55.68342,12.58497,København,Denmark,2100 K,Modern cuisine,4,https://guide.michelin.com/dk/en/capital-region/kobenhavn/restaurant/clou,4,4,North-East,Modern cuisine,1,4.0
Club Gascon,1,2019-01-01,51.51857,-0.10031,London,United Kingdom,EC1A 9DS,French,Not Specified,https://guide.michelin.com/gb/en/greater-london/london/restaurant/club-gascon,Not Specified,4,North-West,French,1,
Coi,2,2019-01-01,37.79812,-122.40331,San Francisco,California,94133,Contemporary,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/coi,4,4,North-West,Contemporary,1,4.0
Commis,2,2019-01-01,37.82476,-122.25505,San Francisco,California,94601,Contemporary,4,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commis,4,4,North-West,Contemporary,1,4.0
Commonwealth,1,2019-01-01,37.761395,-122.41946,San Francisco,California,94110,Contemporary,2,https://guide.michelin.com/us/en/california/san-francisco/restaurant/commonwealth,2,4,North-West,Contemporary,1,2.0
Contra,1,2019-01-01,40.719917,-73.98922,New York,New York City,10002,Contemporary,4,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/contra,4,4,North-West,Contemporary,1,4.0
CORE by Clare Smyth,2,2019-01-01,51.51261,-0.2030516,North Kensington,United Kingdom,W11 2PN,Modern British,Not Specified,https://guide.michelin.com/gb/en/greater-london/north-kensington/restaurant/core-by-clare-smyth,Not Specified,4,North-West,Modern British,1,
Corner House,1,2018-01-01,1.315121,103.8154,Singapore,Singapore,Unknown,Innovative,2,https://guide.michelin.com/sg/en/singapore-region/singapore/restaurant/corner-house,2,5,North-East,Innovative,1,2.0
Costes,1,2019-01-01,47.48873,19.061779,Budapest,Hungary,1092,Modern cuisine,5,https://guide.michelin.com/hu/en/central-hungary/budapest/restaurant/costes,5,4,North-East,Modern cuisine,1,5.0
